Job_Id,Company,Company_id,Founded_In,Emp_count,Skills
2845,"The Famous",50260,2021,"0 - 10 employees","JSON"
2846,"The Famous",50260,2021,"0 - 10 employees","React.js"
2846,"The Famous",50260,2021,"0 - 10 employees","Node.js"
2846,"The Famous",50260,2021,"0 - 10 employees","JavaScript"
2847,"The Famous",50260,2021,"0 - 10 employees","UX Design"
2847,"The Famous",50260,2021,"0 - 10 employees","Illustrator"
2847,"The Famous",50260,2021,"0 - 10 employees","Photoshop"
2847,"The Famous",50260,2021,"0 - 10 employees","Wireframing"
2847,"The Famous",50260,2021,"0 - 10 employees","HTML"
2916,"The Famous",50260,2021,"0 - 10 employees","Business Development"
2916,"The Famous",50260,2021,"0 - 10 employees","Digital Marketing"
2916,"The Famous",50260,2021,"0 - 10 employees","International Sales"
2916,"The Famous",50260,2021,"0 - 10 employees","Sales"
2916,"The Famous",50260,2021,"0 - 10 employees","Marketing"
2917,"The Famous",50260,2021,"0 - 10 employees","Business Development"
2917,"The Famous",50260,2021,"0 - 10 employees","International Sales"
2917,"The Famous",50260,2021,"0 - 10 employees","Sales"
2918,"The Famous",50260,2021,"0 - 10 employees","React Native"
2918,"The Famous",50260,2021,"0 - 10 employees","JavaScript"
2918,"The Famous",50260,2021,"0 - 10 employees","Angular"
2918,"The Famous",50260,2021,"0 - 10 employees","jQuery"
3007,"The Famous",50260,2021,"0 - 10 employees","Marine Engineering"
3016,"The Famous",50260,2021,"0 - 10 employees","Android"
3016,"The Famous",50260,2021,"0 - 10 employees","JSON"
3017,"The Famous",50260,2021,"0 - 10 employees","Angular"
3017,"The Famous",50260,2021,"0 - 10 employees",".NET"
3017,"The Famous",50260,2021,"0 - 10 employees","Entity Framework"
3017,"The Famous",50260,2021,"0 - 10 employees","C#"
3017,"The Famous",50260,2021,"0 - 10 employees","ASP.NET"
3375,"The Famous",50260,2021,"0 - 10 employees","Python"
3375,"The Famous",50260,2021,"0 - 10 employees","Java"
3375,"The Famous",50260,2021,"0 - 10 employees","Scala"
3375,"The Famous",50260,2021,"0 - 10 employees","SQL"
3375,"The Famous",50260,2021,"0 - 10 employees","C++"
3376,"The Famous",50260,2021,"0 - 10 employees","SEO"
3376,"The Famous",50260,2021,"0 - 10 employees","Digital Marketing"
3376,"The Famous",50260,2021,"0 - 10 employees","Google Ads"
3376,"The Famous",50260,2021,"0 - 10 employees","Social Media Marketing"
3376,"The Famous",50260,2021,"0 - 10 employees","SEM"
1818,"Cheker",50440,2021,"0 - 10 employees","DevOps"
1818,"Cheker",50440,2021,"0 - 10 employees","Shell Scripting"
1818,"Cheker",50440,2021,"0 - 10 employees","Terraform"
1818,"Cheker",50440,2021,"0 - 10 employees","Jenkins"
1818,"Cheker",50440,2021,"0 - 10 employees","Perl"
1819,"Cheker",50440,2021,"0 - 10 employees","JavaScript"
1819,"Cheker",50440,2021,"0 - 10 employees","Java"
1819,"Cheker",50440,2021,"0 - 10 employees","C++"
1819,"Cheker",50440,2021,"0 - 10 employees","Data Structures"
1819,"Cheker",50440,2021,"0 - 10 employees","React.js"
1820,"Cheker",50440,2021,"0 - 10 employees","iOS"
1820,"Cheker",50440,2021,"0 - 10 employees","Swift"
1820,"Cheker",50440,2021,"0 - 10 employees","Objective-C"
1820,"Cheker",50440,2021,"0 - 10 employees","Flutter"
1820,"Cheker",50440,2021,"0 - 10 employees","Product Lifecycle Management"
1821,"Cheker",50440,2021,"0 - 10 employees","Golang"
1821,"Cheker",50440,2021,"0 - 10 employees","Java"
1821,"Cheker",50440,2021,"0 - 10 employees","C++"
1821,"Cheker",50440,2021,"0 - 10 employees","Ruby"
1821,"Cheker",50440,2021,"0 - 10 employees","Node.js"
1822,"Cheker",50440,2021,"0 - 10 employees","DevOps"
1822,"Cheker",50440,2021,"0 - 10 employees","Perl"
1822,"Cheker",50440,2021,"0 - 10 employees","Shell Scripting"
1822,"Cheker",50440,2021,"0 - 10 employees","Terraform"
1822,"Cheker",50440,2021,"0 - 10 employees","PowerShell"
1823,"Cheker",50440,2021,"0 - 10 employees","Swift"
1823,"Cheker",50440,2021,"0 - 10 employees","iOS"
1823,"Cheker",50440,2021,"0 - 10 employees","Objective-C"
1823,"Cheker",50440,2021,"0 - 10 employees","Flutter"
1823,"Cheker",50440,2021,"0 - 10 employees","Hybrid Apps"
1828,"Cheker",50440,2021,"0 - 10 employees","Android"
1828,"Cheker",50440,2021,"0 - 10 employees","iOS"
1828,"Cheker",50440,2021,"0 - 10 employees","Agile"
1828,"Cheker",50440,2021,"0 - 10 employees","Python"
1828,"Cheker",50440,2021,"0 - 10 employees","Hybrid Apps"
1829,"Cheker",50440,2021,"0 - 10 employees","Java"
1829,"Cheker",50440,2021,"0 - 10 employees","Python"
1829,"Cheker",50440,2021,"0 - 10 employees","Data Structures"
1829,"Cheker",50440,2021,"0 - 10 employees","Node.js"
1829,"Cheker",50440,2021,"0 - 10 employees","Golang"
1830,"Cheker",50440,2021,"0 - 10 employees","React.js"
1830,"Cheker",50440,2021,"0 - 10 employees","Angular"
1830,"Cheker",50440,2021,"0 - 10 employees","JavaScript"
1830,"Cheker",50440,2021,"0 - 10 employees","HTML"
1830,"Cheker",50440,2021,"0 - 10 employees","CSS"
1831,"Cheker",50440,2021,"0 - 10 employees","Angular"
1831,"Cheker",50440,2021,"0 - 10 employees","JavaScript"
1831,"Cheker",50440,2021,"0 - 10 employees","CSS"
1831,"Cheker",50440,2021,"0 - 10 employees","React.js"
1831,"Cheker",50440,2021,"0 - 10 employees","HTML"
1850,"Cheker",50440,2021,"0 - 10 employees","React.js"
1850,"Cheker",50440,2021,"0 - 10 employees","JavaScript"
1850,"Cheker",50440,2021,"0 - 10 employees","GraphQL"
1850,"Cheker",50440,2021,"0 - 10 employees","Ruby"
1850,"Cheker",50440,2021,"0 - 10 employees","Ruby on Rails"
1851,"Cheker",50440,2021,"0 - 10 employees","Python"
1851,"Cheker",50440,2021,"0 - 10 employees","Manual Testing"
1851,"Cheker",50440,2021,"0 - 10 employees","Automation Testing"
1851,"Cheker",50440,2021,"0 - 10 employees","Quality Assurance"
1859,"Cheker",50440,2021,"0 - 10 employees","TypeScript"
1859,"Cheker",50440,2021,"0 - 10 employees","R"
1859,"Cheker",50440,2021,"0 - 10 employees","AWS"
1859,"Cheker",50440,2021,"0 - 10 employees","SQL"
1859,"Cheker",50440,2021,"0 - 10 employees","Python"
1870,"Cheker",50440,2021,"0 - 10 employees","Python"
1870,"Cheker",50440,2021,"0 - 10 employees","Automation Testing"
1870,"Cheker",50440,2021,"0 - 10 employees","Quality Assurance"
1870,"Cheker",50440,2021,"0 - 10 employees","Manual Testing"
1001,"BetterPlace",50001,2015,"500 - 1000 employees","Cloud Security"
1001,"BetterPlace",50001,2015,"500 - 1000 employees","AWS"
1001,"BetterPlace",50001,2015,"500 - 1000 employees","Network Security"
1001,"BetterPlace",50001,2015,"500 - 1000 employees","Cloud Computing"
1001,"BetterPlace",50001,2015,"500 - 1000 employees","Application Security"
1338,"BetterPlace",50001,2015,"500 - 1000 employees","Java"
1338,"BetterPlace",50001,2015,"500 - 1000 employees","Spring Boot"
1338,"BetterPlace",50001,2015,"500 - 1000 employees","AWS"
1338,"BetterPlace",50001,2015,"500 - 1000 employees","Microservices"
1338,"BetterPlace",50001,2015,"500 - 1000 employees","Kafka"
1529,"BetterPlace",50001,2015,"500 - 1000 employees","DevOps"
1529,"BetterPlace",50001,2015,"500 - 1000 employees","AWS"
1529,"BetterPlace",50001,2015,"500 - 1000 employees","Kubernetes"
1529,"BetterPlace",50001,2015,"500 - 1000 employees","Monitoring"
1529,"BetterPlace",50001,2015,"500 - 1000 employees","Python"
1530,"BetterPlace",50001,2015,"500 - 1000 employees","Information Security"
1530,"BetterPlace",50001,2015,"500 - 1000 employees","AWS"
1530,"BetterPlace",50001,2015,"500 - 1000 employees","Cloud Computing"
1530,"BetterPlace",50001,2015,"500 - 1000 employees","Cloud Security"
1542,"BetterPlace",50001,2015,"500 - 1000 employees","Python"
1542,"BetterPlace",50001,2015,"500 - 1000 employees","Django"
1542,"BetterPlace",50001,2015,"500 - 1000 employees","Flask"
1542,"BetterPlace",50001,2015,"500 - 1000 employees","Microservices"
1542,"BetterPlace",50001,2015,"500 - 1000 employees","LLD"
1659,"BetterPlace",50001,2015,"500 - 1000 employees","Python"
1659,"BetterPlace",50001,2015,"500 - 1000 employees","Django"
1659,"BetterPlace",50001,2015,"500 - 1000 employees","Elasticsearch"
1659,"BetterPlace",50001,2015,"500 - 1000 employees","Stakeholder Management"
1659,"BetterPlace",50001,2015,"500 - 1000 employees","Data Structures"
1928,"BetterPlace",50001,2015,"500 - 1000 employees","React Native"
1928,"BetterPlace",50001,2015,"500 - 1000 employees","Android"
1928,"BetterPlace",50001,2015,"500 - 1000 employees","Hybrid Apps"
1928,"BetterPlace",50001,2015,"500 - 1000 employees","iOS"
2015,"BetterPlace",50001,2015,"500 - 1000 employees","Swift"
2015,"BetterPlace",50001,2015,"500 - 1000 employees","Objective-C"
2015,"BetterPlace",50001,2015,"500 - 1000 employees","Cocoa"
2015,"BetterPlace",50001,2015,"500 - 1000 employees","MVP"
2015,"BetterPlace",50001,2015,"500 - 1000 employees","Xcode"
2025,"BetterPlace",50001,2015,"500 - 1000 employees","Java"
2025,"BetterPlace",50001,2015,"500 - 1000 employees","Vert.x"
2025,"BetterPlace",50001,2015,"500 - 1000 employees","MongoDB"
2025,"BetterPlace",50001,2015,"500 - 1000 employees","Kafka"
2025,"BetterPlace",50001,2015,"500 - 1000 employees","Microservices"
2084,"BetterPlace",50001,2015,"500 - 1000 employees","Java"
2084,"BetterPlace",50001,2015,"500 - 1000 employees","Data Structures"
2084,"BetterPlace",50001,2015,"500 - 1000 employees","Microservices"
2084,"BetterPlace",50001,2015,"500 - 1000 employees","Kafka"
2084,"BetterPlace",50001,2015,"500 - 1000 employees","Vert.x"
2085,"BetterPlace",50001,2015,"500 - 1000 employees","Application Security"
2085,"BetterPlace",50001,2015,"500 - 1000 employees","Cloud Security"
2085,"BetterPlace",50001,2015,"500 - 1000 employees","Information Security"
2085,"BetterPlace",50001,2015,"500 - 1000 employees","Vulnerability Assessment"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","CI - CD"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","Linux"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","AWS"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","Azure"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","Google Cloud"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","Jenkins"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","Kubernetes"
2095,"BetterPlace",50001,2015,"500 - 1000 employees","New Relic"
2313,"BetterPlace",50001,2015,"500 - 1000 employees","Swift"
2313,"BetterPlace",50001,2015,"500 - 1000 employees","Objective-C"
2313,"BetterPlace",50001,2015,"500 - 1000 employees","iOS"
2313,"BetterPlace",50001,2015,"500 - 1000 employees","Architecture"
2313,"BetterPlace",50001,2015,"500 - 1000 employees","Xcode"
2359,"BetterPlace",50001,2015,"500 - 1000 employees","Node.js"
2359,"BetterPlace",50001,2015,"500 - 1000 employees","Data Structures"
2359,"BetterPlace",50001,2015,"500 - 1000 employees","Express.js"
2359,"BetterPlace",50001,2015,"500 - 1000 employees","Microservices"
2359,"BetterPlace",50001,2015,"500 - 1000 employees","Kafka"
3542,"BetterPlace",50001,2015,"500 - 1000 employees","DevOps"
3542,"BetterPlace",50001,2015,"500 - 1000 employees","Kubernetes"
3542,"BetterPlace",50001,2015,"500 - 1000 employees","Cloud Computing"
3542,"BetterPlace",50001,2015,"500 - 1000 employees","Helm"
3542,"BetterPlace",50001,2015,"500 - 1000 employees","CI - CD"
3543,"BetterPlace",50001,2015,"500 - 1000 employees","Google Cloud"
3543,"BetterPlace",50001,2015,"500 - 1000 employees","DevOps"
3543,"BetterPlace",50001,2015,"500 - 1000 employees","Kubernetes"
3543,"BetterPlace",50001,2015,"500 - 1000 employees","Git"
3543,"BetterPlace",50001,2015,"500 - 1000 employees","AWS"
1104,"Meesho",50076,2015,"500 - 1000 employees","Java"
1104,"Meesho",50076,2015,"500 - 1000 employees","Hibernate"
1104,"Meesho",50076,2015,"500 - 1000 employees","Spring"
1192,"ShareChat",50140,2015,"500 - 1000 employees","C++"
1192,"ShareChat",50140,2015,"500 - 1000 employees","Golang"
1192,"ShareChat",50140,2015,"500 - 1000 employees","Java"
1192,"ShareChat",50140,2015,"500 - 1000 employees","Ruby"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Cloud Computing"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Networking"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Solution Architecture"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Virtualization"
1446,"Rubrik",50280,2015,"500 - 1000 employees","AWS"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Azure"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Citrix XenServer"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Google Cloud"
1446,"Rubrik",50280,2015,"500 - 1000 employees","Hyper-V"
1446,"Rubrik",50280,2015,"500 - 1000 employees","OpenStack"
1446,"Rubrik",50280,2015,"500 - 1000 employees","VMware ESX"
1446,"Rubrik",50280,2015,"500 - 1000 employees","VMware vSphere"
1455,"Rubrik",50280,2015,"500 - 1000 employees","MongoDB"
1455,"Rubrik",50280,2015,"500 - 1000 employees","MySQL"
1455,"Rubrik",50280,2015,"500 - 1000 employees","Oracle Database"
1455,"Rubrik",50280,2015,"500 - 1000 employees","PostgreSQL"
1455,"Rubrik",50280,2015,"500 - 1000 employees","SAP HANA"
1455,"Rubrik",50280,2015,"500 - 1000 employees","SQL Server"
1455,"Rubrik",50280,2015,"500 - 1000 employees","Oracle Data Guard"
1455,"Rubrik",50280,2015,"500 - 1000 employees","Oracle Data Pump"
1455,"Rubrik",50280,2015,"500 - 1000 employees","Oracle GoldenGate"
1455,"Rubrik",50280,2015,"500 - 1000 employees","Oracle RAC"
1558,"1mg",50339,2015,"500 - 1000 employees","Java"
1558,"1mg",50339,2015,"500 - 1000 employees","Python"
1986,"Arcesium",50504,2015,"500 - 1000 employees","Linux"
1986,"Arcesium",50504,2015,"500 - 1000 employees","Python"
1986,"Arcesium",50504,2015,"500 - 1000 employees","DevOps"
1986,"Arcesium",50504,2015,"500 - 1000 employees","AWS"
1986,"Arcesium",50504,2015,"500 - 1000 employees","Monitoring"
2104,"Arcesium",50504,2015,"500 - 1000 employees","Linux"
2104,"Arcesium",50504,2015,"500 - 1000 employees","AWS"
2104,"Arcesium",50504,2015,"500 - 1000 employees","Docker"
2104,"Arcesium",50504,2015,"500 - 1000 employees","Kubernetes"
2104,"Arcesium",50504,2015,"500 - 1000 employees","OpenStack"
2479,"ShareChat",50140,2015,"500 - 1000 employees","Product Management"
2511,"ShareChat",50140,2015,"500 - 1000 employees","Product Management"
2672,"1mg",50339,2015,"500 - 1000 employees","Java"
2672,"1mg",50339,2015,"500 - 1000 employees","Node.js"
2672,"1mg",50339,2015,"500 - 1000 employees","Python"
2672,"1mg",50339,2015,"500 - 1000 employees","Ruby"
2672,"1mg",50339,2015,"500 - 1000 employees","Django"
2672,"1mg",50339,2015,"500 - 1000 employees","Flask"
2672,"1mg",50339,2015,"500 - 1000 employees","Ruby on Rails"
2672,"1mg",50339,2015,"500 - 1000 employees","Spring"
2740,"WorkIndia",50767,2015,"500 - 1000 employees","Android"
2740,"WorkIndia",50767,2015,"500 - 1000 employees","JavaScript"
2740,"WorkIndia",50767,2015,"500 - 1000 employees","Python"
2740,"WorkIndia",50767,2015,"500 - 1000 employees","Django"
2740,"WorkIndia",50767,2015,"500 - 1000 employees","React.js"
3068,"1mg",50339,2015,"500 - 1000 employees","Microsoft Excel"
3068,"1mg",50339,2015,"500 - 1000 employees","Python"
3068,"1mg",50339,2015,"500 - 1000 employees","R"
3068,"1mg",50339,2015,"500 - 1000 employees","SQL"
3069,"1mg",50339,2015,"500 - 1000 employees","Python"
3069,"1mg",50339,2015,"500 - 1000 employees","SQL"
3069,"1mg",50339,2015,"500 - 1000 employees","Tableau"
3207,"1mg",50339,2015,"500 - 1000 employees","Python"
3207,"1mg",50339,2015,"500 - 1000 employees","Ruby"
3207,"1mg",50339,2015,"500 - 1000 employees","Django"
3207,"1mg",50339,2015,"500 - 1000 employees","Flask"
3207,"1mg",50339,2015,"500 - 1000 employees","Ruby on Rails"
1019,"Quotient Technology",50014,1998,"500 - 1000 employees","Java"
1019,"Quotient Technology",50014,1998,"500 - 1000 employees","Spring"
1019,"Quotient Technology",50014,1998,"500 - 1000 employees","Scala"
1019,"Quotient Technology",50014,1998,"500 - 1000 employees","Microservices"
1019,"Quotient Technology",50014,1998,"500 - 1000 employees","AWS"
1030,"Quotient Technology",50014,1998,"500 - 1000 employees","Load Testing"
1030,"Quotient Technology",50014,1998,"500 - 1000 employees","TestNG"
1030,"Quotient Technology",50014,1998,"500 - 1000 employees","AWS"
1030,"Quotient Technology",50014,1998,"500 - 1000 employees","Automation Testing"
1030,"Quotient Technology",50014,1998,"500 - 1000 employees","Java"
1198,"Quotient Technology",50014,1998,"500 - 1000 employees","Angular"
1198,"Quotient Technology",50014,1998,"500 - 1000 employees","JavaScript"
1198,"Quotient Technology",50014,1998,"500 - 1000 employees","HTML"
1198,"Quotient Technology",50014,1998,"500 - 1000 employees","CSS"
1198,"Quotient Technology",50014,1998,"500 - 1000 employees","Google Cloud"
1209,"Quotient Technology",50014,1998,"500 - 1000 employees","Angular"
1209,"Quotient Technology",50014,1998,"500 - 1000 employees","JavaScript"
1209,"Quotient Technology",50014,1998,"500 - 1000 employees","HTML"
1209,"Quotient Technology",50014,1998,"500 - 1000 employees","Google Cloud"
1209,"Quotient Technology",50014,1998,"500 - 1000 employees","CSS"
1210,"Quotient Technology",50014,1998,"500 - 1000 employees","Java"
1210,"Quotient Technology",50014,1998,"500 - 1000 employees","Spring Boot"
1210,"Quotient Technology",50014,1998,"500 - 1000 employees","Microservices"
1210,"Quotient Technology",50014,1998,"500 - 1000 employees","MongoDB"
1210,"Quotient Technology",50014,1998,"500 - 1000 employees","AWS"
1484,"Quotient Technology",50014,1998,"500 - 1000 employees","Python"
1484,"Quotient Technology",50014,1998,"500 - 1000 employees","Big Data"
1484,"Quotient Technology",50014,1998,"500 - 1000 employees","SQL"
1484,"Quotient Technology",50014,1998,"500 - 1000 employees","Snowflake"
1484,"Quotient Technology",50014,1998,"500 - 1000 employees","Airflow"
1994,"Quotient Technology",50014,1998,"500 - 1000 employees","Java"
1994,"Quotient Technology",50014,1998,"500 - 1000 employees","Data Structures"
1994,"Quotient Technology",50014,1998,"500 - 1000 employees","Algorithms"
1994,"Quotient Technology",50014,1998,"500 - 1000 employees","Spring Boot"
1994,"Quotient Technology",50014,1998,"500 - 1000 employees","MySQL"
1066,"JFrog",50046,2008,"500 - 1000 employees","AWS"
1066,"JFrog",50046,2008,"500 - 1000 employees","Golang"
1067,"JFrog",50046,2008,"500 - 1000 employees","JavaScript"
1067,"JFrog",50046,2008,"500 - 1000 employees","Node.js"
1067,"JFrog",50046,2008,"500 - 1000 employees","React.js"
1067,"JFrog",50046,2008,"500 - 1000 employees","Vue.js"
1070,"Snapdeal",50049,2010,"500 - 1000 employees","Java"
1071,"Druva",50050,2008,"500 - 1000 employees","Automation Testing"
1071,"Druva",50050,2008,"500 - 1000 employees","Cucumber"
1071,"Druva",50050,2008,"500 - 1000 employees","Java"
1071,"Druva",50050,2008,"500 - 1000 employees","Performance Testing"
1071,"Druva",50050,2008,"500 - 1000 employees","Perl"
1071,"Druva",50050,2008,"500 - 1000 employees","Python"
1071,"Druva",50050,2008,"500 - 1000 employees","Ruby"
1071,"Druva",50050,2008,"500 - 1000 employees","SDET"
1071,"Druva",50050,2008,"500 - 1000 employees","Selenium"
